Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bhutan,BTN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.524234616,2.518456368,2.512843967,2.508486874,2.505216577,2.503262643,2.503315716,2.505924876,2.510801549,2.518302456,2.52820581,2.539286791,2.549187508,2.560575399,2.576003642,2.59287822,2.611071404,2.629780754,2.65098869,2.674289834,2.700686551,2.728630909,2.757605961,2.79053078,2.824712612,2.859843242,2.897626296,2.938625248,2.981663619,3.027323496,3.079988859,3.136855946,3.198604079,3.268609254,3.338121241,3.411425819,3.489170079,3.572280286,3.658330595,3.801431939,3.998265641,4.196444263,4.395287681,4.590929544,4.778721252,4.926952808,5.024039915,5.107740919,5.199702192,5.299451585,5.405638822,5.514873319,5.624486107,5.736350048,5.85513274,5.98814093,6.137238093,6.220891832,6.253863993,6.327631564,6.439024122,6.574990842,
Botswana,BWA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.070163856,4.981438583,4.872087194,4.75500458,4.649554349,4.590737839,4.579681927,4.592002284,4.613446575,4.622845304,4.607374475,4.544347312,4.41818664,4.25561089,4.089332951,3.930953609,3.780956745,3.639379383,3.510944029,3.40293291,3.319541346,3.259676842,3.224072009,3.208766374,3.212374374,3.232435439,3.268156195,3.32073278,3.381611454,3.439283347,3.488723467,3.528457878,3.555140969,3.572124808,3.587812648,3.607301281,3.631562358,3.659348368,3.68608639,3.706751555,3.718826065,3.725114026,3.73076896,3.735352839,3.73419459,3.725677419,3.711726168,3.696344689,3.682403396,3.67154324,3.665117057,3.662244468,3.659321518,3.657986558,3.681177991,3.73155179,3.794556756,3.871805216,3.959387799,4.05637744,4.159475038,4.228389975,
Central African Republic,CAF,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.54701621,4.500476155,4.467228599,4.442165897,4.417269941,4.388815515,4.357409744,4.323744717,4.288920385,4.257483845,4.233847882,4.218241646,4.210061815,4.207570531,4.208346301,4.21015569,4.208040335,4.194414496,4.165104865,4.117259098,4.049204623,3.960955074,3.852576545,3.728275353,3.594105844,3.45349598,3.307743665,3.156919989,3.00617608,2.867623236,2.744878742,2.634214282,2.536106526,2.450671854,2.375266873,2.306164075,2.243746567,2.189012662,2.139958188,2.095455414,2.053800331,2.012765268,1.978149387,1.952262074,1.930940094,1.914464522,1.90281786,1.898430134,1.901715244,1.911286312,1.925874737,1.94486332,1.969889312,2.001429279,2.053016561,2.128089438,2.209616329,2.293914537,2.379294008,2.462461194,2.532254562,2.587238331,
Canada,CAN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,7.988817951,8.040991858,8.088620289,8.132443245,8.187053433,8.264468381,8.353474633,8.449605768,8.560405969,8.687818247,8.80551033,8.912966049,9.045241941,9.19548314,9.338897359,9.498566575,9.695749985,9.918463643,10.16502327,10.42072069,10.66708538,10.88810497,11.08057794,11.2711086,11.49455336,11.76727857,12.05517303,12.32310512,12.55244449,12.74667806,12.9368044,13.11562161,13.27368474,13.41198829,13.53309446,13.6498269,13.76615714,13.88301129,13.99216943,14.07594312,14.15051,14.22691029,14.2964121,14.3761079,14.46824892,14.57807066,14.72152298,14.89328218,15.08563444,15.29244792,15.52750735,15.83032626,16.20113307,16.5888927,16.9630123,17.32860281,17.69477345,18.06976176,18.4522249,18.86043614,19.32451999,19.83478671,
Central Europe and the Baltics,CEB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,8.458781767,8.686402825,8.916530842,9.151806731,9.409067795,9.705535541,10.01789012,10.30844021,10.58118655,10.83248495,11.0733527,11.31462544,11.57371816,11.83422047,12.08432463,12.32830341,12.54424233,12.76591907,12.975275,13.14294793,13.17173261,13.02369363,12.79079258,12.51673317,12.39200696,12.4494004,12.57186673,12.75759313,12.97956086,13.19968419,13.43403024,13.67367452,13.90876162,14.16066181,14.42092713,14.70494224,14.98937174,15.25374502,15.50580056,15.74743096,15.99721154,16.24831205,16.5119579,16.75776559,16.9904699,17.2107972,17.41301796,17.59586122,17.76304182,17.94097814,18.11104439,18.35378164,18.71002158,19.11790541,19.57696428,20.05476952,20.54487201,21.03574703,21.52319712,22.02623086,22.51235727,22.90667745,
Switzerland,CHE,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,11.58963415,11.68888435,11.73223514,11.78439067,11.92426783,12.13562113,12.36014727,12.5839427,12.77617066,12.95934121,13.20650128,13.47495517,13.7135806,13.97381603,14.263631,14.62223743,15.03041958,15.40355637,15.715912,15.97129378,16.13169684,16.19239123,16.2206515,16.25270629,16.3192303,16.46183176,16.651135,16.80885342,16.93433201,17.04811322,17.11618901,17.12136823,17.12385088,17.15604785,17.21709052,17.29254547,17.38238485,17.49252089,17.60831564,17.70540917,17.78460706,17.87605548,17.92139264,17.935329,18.00065993,18.10619226,18.25821605,18.42368674,18.56790003,18.72856371,18.89145836,19.08212843,19.29980437,19.4823606,19.64494282,19.78832041,19.91217214,20.05129608,20.21112542,20.3794536,20.52615116,20.73665817,
Channel Islands,CHI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,16.03792741,15.92375701,15.91370139,15.92850923,15.96367547,16.07206203,16.19968924,16.29438102,16.36669773,16.44835905,16.56584943,16.68017481,16.74073958,16.78923096,16.85337739,16.91998897,17.04194025,17.2215687,17.40301806,17.53143823,17.5888063,17.5525655,17.42764508,17.29333284,17.2218813,17.2510915,17.26964366,17.22775508,17.20381839,17.15733222,17.05664009,16.93876018,16.83295674,16.77498659,16.72860185,16.67863774,16.62236831,16.5349077,16.45815286,16.41363429,16.37633454,16.36933061,16.39512144,16.42714649,16.48138253,16.54480277,16.56643923,16.54241309,16.56696104,16.6693897,16.77469665,17.02020704,17.38996139,17.66792258,17.91285047,18.12727779,18.38975627,18.570774,18.38702079,17.97765904,17.66599249,17.60555712,
Chile,CHL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.593112497,3.681623691,3.772684989,3.850692751,3.919840834,3.992608888,4.059953592,4.128443715,4.197431869,4.261607322,4.328438795,4.40110366,4.47747849,4.565403405,4.662179428,4.773365773,4.881968611,4.993161013,5.12000553,5.233290181,5.338972196,5.456189312,5.581276833,5.700801667,5.822660752,5.958028813,6.102158941,6.255754263,6.422612679,6.612512465,6.823187375,7.057535402,7.31562078,7.575488317,7.826215191,8.061873348,8.279769787,8.49276323,8.694515542,8.883916479,9.088302741,9.298298892,9.502463554,9.700145674,9.891031986,10.0832239,10.27245052,10.44829876,10.62752461,10.8251421,11.02402769,11.2368818,11.47343988,11.73779917,12.01988272,12.31650181,12.61839336,12.88107771,13.11544333,13.3540423,13.61899942,13.90540165,
China,CHN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.697581925,4.613234262,4.554150609,4.478870366,4.403680399,4.362927962,4.356302277,4.374460605,4.402722856,4.431662136,4.463819879,4.500308791,4.53703315,4.584446924,4.653745155,4.728814839,4.794627364,4.862541459,4.953508608,5.062877646,5.167662565,5.262168699,5.346959655,5.426967588,5.512711961,5.606935191,5.698755802,5.779376612,5.866691595,5.9753086,6.084195607,6.177846023,6.285933109,6.429165952,6.582360103,6.742751161,6.904994874,7.06976753,7.267845181,7.477310115,7.680417744,7.889506122,8.093553419,8.283173541,8.454041087,8.624053073,8.808552265,8.986662637,9.149024025,9.314459576,9.503777444,9.729949704,9.989409319,10.2936662,10.652287,11.09870328,11.60395084,12.17141538,12.78717375,13.4071049,14.06483206,14.69869942,
Cote d'Ivoire,CIV,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.481953731,2.480769789,2.478424661,2.475336978,2.471509418,2.467202031,2.462718662,2.458433573,2.453829752,2.448965503,2.444094909,2.438348528,2.432610465,2.426434653,2.420376419,2.41591953,2.478269977,2.571241329,2.608662879,2.608223295,2.585943031,2.55573868,2.523913071,2.49297627,2.467385916,2.449206529,2.436899437,2.458883118,2.569153862,2.663784005,2.687306995,2.70517755,2.717633488,2.725750357,2.729760365,2.729026843,2.723382265,2.711997868,2.6834449,2.633814636,2.578201426,2.526348068,2.495700968,2.483502363,2.471151515,2.458485937,2.446731389,2.438337001,2.433811886,2.43265591,2.433446588,2.411858683,2.370554798,2.333313369,2.307403358,2.297253094,2.298265794,2.30914763,2.328402128,2.354621612,2.378825994,2.392688964,
Cameroon,CMR,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.119697812,4.139893523,4.157250557,4.171816301,4.183791971,4.193938615,4.202443507,4.208992253,4.21408483,4.217913852,4.21969725,4.219842728,4.219300202,4.217395648,4.213346011,4.20715441,4.201904599,4.196769528,4.187129598,4.174532249,4.150971591,4.119555945,4.107081256,4.101385792,4.083233867,4.061126487,4.036265841,4.009547936,3.983918166,3.958488663,3.931946932,3.905287794,3.879376141,3.853493829,3.826798381,3.800225475,3.774290367,3.74877555,3.722662448,3.695234901,3.667141432,3.639433034,3.611232731,3.581205698,3.548012983,3.511005694,3.472536521,3.43352262,3.394778247,3.357760579,3.322990834,3.290509276,3.258509613,3.221616851,3.172296963,3.123823876,3.085836985,3.053387917,3.026910314,3.006091623,2.980762602,2.945091849,
"Congo, Dem. Rep.",COD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.489448269,3.459956476,3.428381903,3.398432717,3.370597006,3.345132583,3.326099054,3.312189162,3.30063848,3.290978954,3.282372761,3.277130287,3.273965925,3.270200048,3.268727614,3.269256671,3.2720351,3.274740239,3.267210152,3.254339101,3.244993846,3.23871908,3.233983781,3.227635275,3.21873479,3.209520808,3.202479753,3.19679369,3.193471194,3.19338685,3.194122922,3.198347891,3.207949949,3.216983424,3.208231592,3.203567989,3.221902041,3.247760353,3.271693442,3.29072903,3.308636559,3.324364352,3.338564641,3.353525252,3.366523132,3.376819382,3.386261776,3.394181773,3.40111381,3.408130126,3.413627062,3.415997192,3.414336387,3.404018936,3.386448921,3.364732116,3.339663309,3.316399404,3.299854797,3.289198475,3.268202502,3.231125141,
"Congo, Rep.",COG,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.966691321,3.9803192,3.993986634,4.006166779,4.015250864,4.020365855,4.021582779,4.018893425,4.013491683,4.006165788,3.996422145,3.984340305,3.969504895,3.953295816,3.937208448,3.911616022,3.87512546,3.837236115,3.797199054,3.747911367,3.691600136,3.639821275,3.619988134,3.645801604,3.706007454,3.774118073,3.826665266,3.868794135,3.88919803,3.871371424,3.839621427,3.816189056,3.810277947,3.81134484,3.796804187,3.770507051,3.737991401,3.701981192,3.651759582,3.588064889,3.511559954,3.445151165,3.408035533,3.367699665,3.309493398,3.241778413,3.171116041,3.102013778,3.035847614,2.964763426,2.900665512,2.855929373,2.827101103,2.810908757,2.801511621,2.797589617,2.80291419,2.818376826,2.841593856,2.873524169,2.911384224,2.949384741,
Colombia,COL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.451124611,3.456466307,3.465676766,3.476976186,3.486435865,3.492011229,3.494929938,3.495539894,3.495060514,3.496553159,3.502550042,3.515256293,3.534181068,3.559969256,3.596577667,3.643463692,3.700142385,3.763490038,3.827150214,3.885363111,3.934939006,3.977304698,4.012031395,4.040577501,4.069637906,4.10055352,4.136927884,4.181211666,4.229528136,4.282077077,4.338047366,4.39904288,4.464205152,4.530964592,4.598895705,4.669120178,4.7443269,4.825048523,4.910650138,4.998800491,5.089292104,5.18247722,5.278782015,5.381783776,5.494839746,5.621168879,5.766752657,5.932654897,6.116792273,6.315180429,6.525923314,6.75387135,6.999862678,7.25903498,7.539837104,7.840643288,8.140175027,8.423857573,8.699625554,8.992663778,9.294077505,9.584120466,
Comoros,COM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.777602604,3.781618209,3.783639755,3.785938083,3.792457851,3.800813861,3.807830483,3.807079361,3.812108177,3.837273087,3.872501512,3.91786984,3.97502577,4.037672759,4.106296272,4.176270797,4.247470085,4.318448884,4.381341264,4.429041837,4.43469127,4.411742784,4.415427032,4.431424211,4.426012254,4.398433457,4.351716179,4.29113037,4.219071211,4.139911971,4.072843693,4.042952136,4.0027742,3.939861533,3.887871324,3.839427516,3.793259115,3.751126324,3.713306287,3.720778202,3.760221314,3.781240534,3.801681383,3.812266644,3.878115396,4.012426011,4.139607313,4.246453743,4.316447484,4.340779499,4.327537266,4.297079772,4.268427358,4.258296452,4.273709214,4.311483105,4.357754417,4.434798522,4.534960976,4.616995887,4.657419199,4.653693548,
Cabo Verde,CPV,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.464547347,5.493352149,5.477576907,5.464380596,5.450852735,5.437258162,5.422877189,5.407326367,5.392139145,5.37779322,5.351896402,5.343384032,5.372319432,5.408582805,5.437741039,5.457621758,5.469949448,5.477438047,5.477670536,5.47015853,5.447766511,5.417591362,5.383916533,5.341485595,5.298938402,5.259403481,5.228126885,5.211284957,5.212079199,5.222744529,5.216825889,5.198113621,5.184660702,5.177656732,5.180728392,5.194472696,5.22005859,5.258956977,5.300920473,5.339325125,5.477394929,5.71922982,5.973748486,6.238625059,6.500287963,6.747414535,6.973546839,7.182127414,7.372542,7.540370369,7.520889235,7.332936969,7.149117246,6.989635835,6.871510212,6.775043335,6.724352328,6.747167845,6.810998323,6.898323082,7.000802335,7.104494376,
Costa Rica,CRI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.152606585,3.151097293,3.149587,3.14924223,3.155115348,3.17151335,3.195678511,3.226330509,3.267604336,3.319694586,3.376558332,3.439615943,3.508600782,3.584664913,3.669224357,3.756598219,3.847765613,3.94627855,4.049447105,4.144473449,4.230692668,4.310162456,4.386840899,4.463713452,4.539453421,4.617330527,4.699108009,4.78710369,4.883325155,4.988707716,5.099553144,5.210735338,5.3233018,5.43927865,5.554395291,5.667462499,5.780842347,5.899277126,6.017831157,6.138889656,6.270632155,6.407870214,6.556742851,6.716668852,6.879506229,7.047610482,7.223532178,7.404070441,7.588377055,7.784769399,7.994655904,8.22574008,8.478766155,8.748099687,9.027119157,9.310079513,9.61125602,9.928351564,10.25952764,10.60801621,10.97562501,11.32543833,
Caribbean small states,CSS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.549779946,4.631639517,4.725422313,4.843783052,4.961622853,5.070414308,5.193025789,5.335643064,5.483231091,5.619978911,5.722693314,5.806748818,5.887849641,5.959774283,6.037663842,6.125437518,6.221222967,6.320937271,6.417153908,6.503346112,6.566785347,6.606436739,6.636884892,6.653560084,6.661065672,6.672933777,6.692196649,6.721026305,6.749770832,6.774147553,6.79060192,6.789162296,6.745637668,6.673574636,6.609151451,6.555084676,6.515341101,6.486570328,6.464963883,6.447369478,6.436669694,6.431028854,6.428020716,6.434322049,6.451762781,6.487581217,6.541401392,6.611002646,6.697814411,6.810603948,6.94732638,7.094517049,7.248751271,7.409316498,7.566198576,7.745124523,7.963319124,8.198513248,8.437691495,8.722572078,9.04680238,9.339852582,
Cuba,CUB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.121821897,4.118725254,4.124547363,4.14377326,4.186609083,4.255777598,4.349023187,4.465941745,4.598996682,4.737957212,4.880478076,5.05362542,5.256330427,5.467304785,5.692760171,5.934949039,6.194987776,6.470890008,6.754623568,7.037990429,7.313982657,7.541302711,7.719354489,7.892315776,8.066721365,8.236514028,8.394565018,8.537034489,8.664499144,8.788205025,8.915398441,9.046939873,9.181116053,9.314329481,9.462668353,9.626952497,9.793064265,9.961899682,10.1345073,10.31068776,10.49707839,10.70857167,10.94846785,11.20962025,11.48814504,11.78598848,12.08949706,12.40565969,12.74083479,13.07488322,13.41143665,13.75367055,14.10316913,14.45137338,14.7688245,15.07925108,15.40669938,15.75584857,16.13207465,16.5003359,16.84008987,17.06061498,
Curacao,CUW,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.902814617,5.878709177,5.873538226,5.875546878,5.880426114,5.884704958,5.889183809,5.896139643,5.893538677,5.883289125,5.883701283,5.902346178,5.960570604,6.064502986,6.190262039,6.317873945,6.43365956,6.527058912,6.595243143,6.641146898,6.672736733,6.709000723,6.765456765,6.844031497,6.94025347,7.0481924,7.159252445,7.273275342,7.387771921,7.501814558,7.620020555,7.753485249,7.903998617,8.07515813,8.27993686,8.516963534,8.782893069,9.078290904,9.406110095,9.762500245,10.11943626,10.4221566,10.6335214,10.78329389,10.92499439,11.07992709,11.27556713,11.52869384,11.82663762,12.1610566,12.53032839,12.92764395,13.34282226,13.78697862,14.262855,14.76863261,15.30580024,15.86712866,15.73298227,15.86220709,16.64209092,17.14243925,
Cayman Islands,CYM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,8.601313008,8.308702791,8.136285469,8.053125329,8.068687287,8.194726166,8.378888778,8.490106248,8.562691131,8.625868219,8.450832348,8.156028369,7.967572879,7.820751786,7.699689945,7.645776183,7.680419298,7.801235839,7.950956716,8.116980006,8.111976185,7.923826201,7.775219757,7.62295903,7.483678955,7.356057117,7.237395423,7.215265355,7.251313198,7.238478853,7.062242857,6.803649687,6.557770016,6.352579612,6.226751274,6.136989582,6.072700126,6.039953645,6.028321688,6.017889638,6.010103511,6.001388989,5.942086106,5.874292389,5.830865703,5.783117267,5.741803279,5.699842777,5.648187551,5.632610046,5.673277853,5.758590435,5.890502245,6.025773196,6.205712554,6.473515937,6.759940615,7.043032852,7.34402852,7.656245243,7.978723404,8.343707392,
Cyprus,CYP,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.946577657,6.059451535,6.351621933,6.6932645,7.021268713,7.313509893,7.568917933,7.804199063,8.053164335,8.338761,8.676074365,9.06634515,9.496090808,9.814504584,10.0566624,10.32613747,10.5131777,10.6199715,10.68567405,10.7171845,10.72370698,10.71511069,10.69681267,10.67496021,10.65218245,10.63183601,10.61967232,10.62111876,10.64954025,10.7079729,10.79046053,10.8904576,10.98383171,10.98375059,10.92172649,10.89058345,10.89489286,10.93584491,11.00541752,11.09528363,11.19551196,11.29066315,11.32881528,11.33788287,11.38035346,11.45326326,11.5574902,11.6958238,11.86730843,12.06689525,12.2930848,12.55829144,12.85259013,13.16308204,13.49010365,13.81625818,14.1337119,14.44560421,14.74259381,15.03173111,15.34929283,15.69907259,
